Variable:,measure_id,measure_name,location_id,location_name,fips,race_id,race_name,sex_id,sex_name,age_group_id,age_name,cause_id,cause_name,year,metric_id,metric_name,val,upper,lower
,,,913,Wakulla County (Florida),12129,,,,,,,,,,,,,,
,,,894,Walton County (Florida),12131,,,,,,,,,,,,,,
,,,895,Washington County (Florida),12133,,,,,,,,,,,,,,
,,,533,Georgia,13,,,,,,,,,,,,,,
,,,1078,Appling County (Georgia),13001,,,,,,,,,,,,,,
,,,1102,Atkinson County (Georgia),13003,,,,,,,,,,,,,,
,,,1090,Bacon County (Georgia),13005,,,,,,,,,,,,,,
,,,1100,Baker County (Georgia),13007,,,,,,,,,,,,,,
,,,1032,Baldwin County (Georgia),13009,,,,,,,,,,,,,,
,,,981,Banks County (Georgia),13011,,,,,,,,,,,,,,
,,,990,Barrow County (Georgia),13013,,,,,,,,,,,,,,
,,,982,Bartow County (Georgia),13015,,,,,,,,,,,,,,
,,,1085,Ben Hill County (Georgia),13017,,,,,,,,,,,,,,
,,,1097,Berrien County (Georgia),13019,,,,,,,,,,,,,,
,,,1037,Bibb County (Georgia),13021,,,,,,,,,,,,,,
,,,1052,Bleckley County (Georgia),13023,,,,,,,,,,,,,,
,,,1103,Brantley County (Georgia),13025,,,,,,,,,,,,,,
,,,1114,Brooks County (Georgia),13027,,,,,,,,,,,,,,
,,,1067,Bryan County (Georgia),13029,,,,,,,,,,,,,,
,,,1049,Bulloch County (Georgia),13031,,,,,,,,,,,,,,
,,,1025,Burke County (Georgia),13033,,,,,,,,,,,,,,
,,,1020,Butts County (Georgia),13035,,,,,,,,,,,,,,
,,,1093,Calhoun County (Georgia),13037,,,,,,,,,,,,,,
,,,1109,Camden County (Georgia),13039,,,,,,,,,,,,,,
,,,1054,Candler County (Georgia),13043,,,,,,,,,,,,,,
,,,1002,Carroll County (Georgia),13045,,,,,,,,,,,,,,
,,,962,Catoosa County (Georgia),13047,,,,,,,,,,,,,,
,,,1115,Charlton County (Georgia),13049,,,,,,,,,,,,,,
,,,1082,Chatham County (Georgia),13051,,,,,,,,,,,,,,
,,,1055,Chattahoochee County (Georgia),13053,,,,,,,,,,,,,,
,,,976,Chattooga County (Georgia),13055,,,,,,,,,,,,,,
,,,983,Cherokee County (Georgia),13057,,,,,,,,,,,,,,
,,,994,Clarke County (Georgia),13059,,,,,,,,,,,,,,
,,,1088,Clay County (Georgia),13061,,,,,,,,,,,,,,
,,,1011,Clayton County (Georgia),13063,,,,,,,,,,,,,,
,,,1108,Clinch County (Georgia),13065,,,,,,,,,,,,,,
,,,991,Cobb County (Georgia),13067,,,,,,,,,,,,,,
,,,1087,Coffee County (Georgia),13069,,,,,,,,,,,,,,
,,,1105,Colquitt County (Georgia),13071,,,,,,,,,,,,,,
,,,1009,Columbia County (Georgia),13073,,,,,,,,,,,,,,
,,,1104,Cook County (Georgia),13075,,,,,,,,,,,,,,
,,,1017,Coweta County (Georgia),13077,,,,,,,,,,,,,,
,,,1042,Crawford County (Georgia),13079,,,,,,,,,,,,,,
,,,1074,Crisp County (Georgia),13081,,,,,,,,,,,,,,
,,,963,Dade County (Georgia),13083,,,,,,,,,,,,,,
,,,974,Dawson County (Georgia),13085,,,,,,,,,,,,,,
,,,1110,Decatur County (Georgia),13087,,,,,,,,,,,,,,
,,,999,DeKalb County (Georgia),13089,,,,,,,,,,,,,,
,,,1058,Dodge County (Georgia),13091,,,,,,,,,,,,,,
,,,1065,Dooly County (Georgia),13093,,,,,,,,,,,,,,
,,,1092,Dougherty County (Georgia),13095,,,,,,,,,,,,,,
,,,1004,Douglas County (Georgia),13097,,,,,,,,,,,,,,
,,,1096,Early County (Georgia),13099,,,,,,,,,,,,,,
,,,1117,Echols County (Georgia),13101,,,,,,,,,,,,,,
,,,1051,Effingham County (Georgia),13103,,,,,,,,,,,,,,
,,,986,Elbert County (Georgia),13105,,,,,,,,,,,,,,
,,,1043,Emanuel County (Georgia),13107,,,,,,,,,,,,,,
,,,1066,Evans County (Georgia),13109,,,,,,,,,,,,,,
,,,967,Fannin County (Georgia),13111,,,,,,,,,,,,,,
,,,1014,Fayette County (Georgia),13113,,,,,,,,,,,,,,
,,,975,Floyd County (Georgia),13115,,,,,,,,,,,,,,
,,,984,Forsyth County (Georgia),13117,,,,,,,,,,,,,,
,,,978,Franklin County (Georgia),13119,,,,,,,,,,,,,,
,,,988,Fulton County (Georgia),13121,,,,,,,,,,,,,,
,,,968,Gilmer County (Georgia),13123,,,,,,,,,,,,,,
,,,1023,Glascock County (Georgia),13125,,,,,,,,,,,,,,
,,,1099,Glynn County (Georgia),13127,,,,,,,,,,,,,,
,,,973,Gordon County (Georgia),13129,,,,,,,,,,,,,,
,,,1112,Grady County (Georgia),13131,,,,,,,,,,,,,,
,,,1006,Greene County (Georgia),13133,,,,,,,,,,,,,,
,,,989,Gwinnett County (Georgia),13135,,,,,,,,,,,,,,
,,,969,Habersham County (Georgia),13137,,,,,,,,,,,,,,
,,,979,Hall County (Georgia),13139,,,,,,,,,,,,,,
,,,1019,Hancock County (Georgia),13141,,,,,,,,,,,,,,
,,,1001,Haralson County (Georgia),13143,,,,,,,,,,,,,,
,,,1041,Harris County (Georgia),13145,,,,,,,,,,,,,,
,,,980,Hart County (Georgia),13147,,,,,,,,,,,,,,
,,,1021,Heard County (Georgia),13149,,,,,,,,,,,,,,
,,,1012,Henry County (Georgia),13151,,,,,,,,,,,,,,
,,,1048,Houston County (Georgia),13153,,,,,,,,,,,,,,
,,,1089,Irwin County (Georgia),13155,,,,,,,,,,,,,,
,,,985,Jackson County (Georgia),13157,,,,,,,,,,,,,,
,,,1016,Jasper County (Georgia),13159,,,,,,,,,,,,,,
,,,1077,Jeff Davis County (Georgia),13161,,,,,,,,,,,,,,
,,,1024,Jefferson County (Georgia),13163,,,,,,,,,,,,,,
,,,1038,Jenkins County (Georgia),13165,,,,,,,,,,,,,,
,,,1044,Johnson County (Georgia),13167,,,,,,,,,,,,,,
,,,1033,Jones County (Georgia),13169,,,,,,,,,,,,,,
,,,1029,Lamar County (Georgia),13171,,,,,,,,,,,,,,
,,,1107,Lanier County (Georgia),13173,,,,,,,,,,,,,,
,,,1046,Laurens County (Georgia),13175,,,,,,,,,,,,,,
,,,1081,Lee County (Georgia),13177,,,,,,,,,,,,,,
,,,1073,Liberty County (Georgia),13179,,,,,,,,,,,,,,
,,,997,Lincoln County (Georgia),13181,,,,,,,,,,,,,,
,,,1075,Long County (Georgia),13183,,,,,,,,,,,,,,
,,,1116,Lowndes County (Georgia),13185,,,,,,,,,,,,,,
,,,971,Lumpkin County (Georgia),13187,,,,,,,,,,,,,,
,,,1010,McDuffie County (Georgia),13189,,,,,,,,,,,,,,
,,,1091,McIntosh County (Georgia),13191,,,,,,,,,,,,,,
,,,1056,Macon County (Georgia),13193,,,,,,,,,,,,,,
,,,987,Madison County (Georgia),13195,,,,,,,,,,,,,,
,,,1053,Marion County (Georgia),13197,,,,,,,,,,,,,,
,,,1027,Meriwether County (Georgia),13199,,,,,,,,,,,,,,
,,,1106,Miller County (Georgia),13201,,,,,,,,,,,,,,
,,,1101,Mitchell County (Georgia),13205,,,,,,,,,,,,,,
,,,1030,Monroe County (Georgia),13207,,,,,,,,,,,,,,
,,,1061,Montgomery County (Georgia),13209,,,,,,,,,,,,,,
,,,1003,Morgan County (Georgia),13211,,,,,,,,,,,,,,
,,,961,Murray County (Georgia),13213,,,,,,,,,,,,,,
,,,1050,Muscogee County (Georgia),13215,,,,,,,,,,,,,,
,,,1007,Newton County (Georgia),13217,,,,,,,,,,,,,,
,,,998,Oconee County (Georgia),13219,,,,,,,,,,,,,,
,,,995,Oglethorpe County (Georgia),13221,,,,,,,,,,,,,,
,,,993,Paulding County (Georgia),13223,,,,,,,,,,,,,,
,,,1047,Peach County (Georgia),13225,,,,,,,,,,,,,,
,,,977,Pickens County (Georgia),13227,,,,,,,,,,,,,,
,,,1095,Pierce County (Georgia),13229,,,,,,,,,,,,,,
,,,1031,Pike County (Georgia),13231,,,,,,,,,,,,,,
,,,992,Polk County (Georgia),13233,,,,,,,,,,,,,,
,,,1060,Pulaski County (Georgia),13235,,,,,,,,,,,,,,
,,,1018,Putnam County (Georgia),13237,,,,,,,,,,,,,,
,,,1076,Quitman County (Georgia),13239,,,,,,,,,,,,,,
,,,959,Rabun County (Georgia),13241,,,,,,,,,,,,,,
,,,1080,Randolph County (Georgia),13243,,,,,,,,,,,,,,
,,,1015,Richmond County (Georgia),13245,,,,,,,,,,,,,,
,,,1005,Rockdale County (Georgia),13247,,,,,,,,,,,,,,
,,,1059,Schley County (Georgia),13249,,,,,,,,,,,,,,
,,,1034,Screven County (Georgia),13251,,,,,,,,,,,,,,
,,,1111,Seminole County (Georgia),13253,,,,,,,,,,,,,,
,,,1022,Spalding County (Georgia),13255,,,,,,,,,,,,,,
,,,972,Stephens County (Georgia),13257,,,,,,,,,,,,,,
,,,1068,Stewart County (Georgia),13259,,,,,,,,,,,,,,
,,,1070,Sumter County (Georgia),13261,,,,,,,,,,,,,,
,,,1040,Talbot County (Georgia),13263,,,,,,,,,,,,,,
,,,1008,Taliaferro County (Georgia),13265,,,,,,,,,,,,,,
,,,1063,Tattnall County (Georgia),13267,,,,,,,,,,,,,,
,,,1045,Taylor County (Georgia),13269,,,,,,,,,,,,,,
,,,1071,Telfair County (Georgia),13271,,,,,,,,,,,,,,
,,,1079,Terrell County (Georgia),13273,,,,,,,,,,,,,,
,,,1113,Thomas County (Georgia),13275,,,,,,,,,,,,,,
,,,1094,Tift County (Georgia),13277,,,,,,,,,,,,,,
,,,1062,Toombs County (Georgia),13279,,,,,,,,,,,,,,
,,,965,Towns County (Georgia),13281,,,,,,,,,,,,,,
,,,1057,Treutlen County (Georgia),13283,,,,,,,,,,,,,,
,,,1028,Troup County (Georgia),13285,,,,,,,,,,,,,,
,,,1084,Turner County (Georgia),13287,,,,,,,,,,,,,,
,,,1039,Twiggs County (Georgia),13289,,,,,,,,,,,,,,
,,,966,Union County (Georgia),13291,,,,,,,,,,,,,,
,,,1036,Upson County (Georgia),13293,,,,,,,,,,,,,,
,,,964,Walker County (Georgia),13295,,,,,,,,,,,,,,
,,,1000,Walton County (Georgia),13297,,,,,,,,,,,,,,
,,,1098,Ware County (Georgia),13299,,,,,,,,,,,,,,
,,,1013,Warren County (Georgia),13301,,,,,,,,,,,,,,
,,,1026,Washington County (Georgia),13303,,,,,,,,,,,,,,
,,,1086,Wayne County (Georgia),13305,,,,,,,,,,,,,,
,,,1069,Webster County (Georgia),13307,,,,,,,,,,,,,,
,,,1064,Wheeler County (Georgia),13309,,,,,,,,,,,,,,
,,,970,White County (Georgia),13311,,,,,,,,,,,,,,
,,,960,Whitfield County (Georgia),13313,,,,,,,,,,,,,,
,,,1072,Wilcox County (Georgia),13315,,,,,,,,,,,,,,
,,,996,Wilkes County (Georgia),13317,,,,,,,,,,,,,,
,,,1035,Wilkinson County (Georgia),13319,,,,,,,,,,,,,,
,,,1083,Worth County (Georgia),13321,,,,,,,,,,,,,,
,,,534,Hawaii,15,,,,,,,,,,,,,,
,,,1122,Hawaii County (Hawaii),15001,,,,,,,,,,,,,,
,,,1120,Honolulu County (Hawaii),15003,,,,,,,,,,,,,,
,,,1119,Kauai County (Hawaii),15007,,,,,,,,,,,,,,
,,,94064,Kalawao County (Hawaii),15005,,,,,,,,,,,,,,
,,,94064,Maui County (Hawaii),15009,,,,,,,,,,,,,,
,,,535,Idaho,16,,,,,,,,,,,,,,
,,,1151,Ada County (Idaho),16001,,,,,,,,,,,,,,
,,,1134,Adams County (Idaho),16003,,,,,,,,,,,,,,
,,,1160,Bannock County (Idaho),16005,,,,,,,,,,,,,,
,,,1164,Bear Lake County (Idaho),16007,,,,,,,,,,,,,,
,,,1127,Benewah County (Idaho),16009,,,,,,,,,,,,,,
,,,1154,Bingham County (Idaho),16011,,,,,,,,,,,,,,
,,,1146,Blaine County (Idaho),16013,,,,,,,,,,,,,,
,,,1141,Boise County (Idaho),16015,,,,,,,,,,,,,,
,,,1124,Bonner County (Idaho),16017,,,,,,,,,,,,,,
,,,1153,Bonneville County (Idaho),16019,,,,,,,,,,,,,,
,,,1123,Boundary County (Idaho),16021,,,,,,,,,,,,,,
,,,1142,Butte County (Idaho),16023,,,,,,,,,,,,,,
,,,1150,Camas County (Idaho),16025,,,,,,,,,,,,,,
,,,1149,Canyon County (Idaho),16027,,,,,,,,,,,,,,
,,,1159,Caribou County (Idaho),16029,,,,,,,,,,,,,,
,,,1163,Cassia County (Idaho),16031,,,,,,,,,,,,,,
,,,1139,Clark County (Idaho),16033,,,,,,,,,,,,,,
,,,1129,Clearwater County (Idaho),16035,,,,,,,,,,,,,,
,,,1136,Custer County (Idaho),16037,,,,,,,,,,,,,,
,,,1144,Elmore County (Idaho),16039,,,,,,,,,,,,,,
,,,1166,Franklin County (Idaho),16041,,,,,,,,,,,,,,
,,,1138,Fremont County (Idaho),16043,,,,,,,,,,,,,,
,,,1140,Gem County (Idaho),16045,,,,,,,,,,,,,,
,,,1156,Gooding County (Idaho),16047,,,,,,,,,,,,,,
,,,1130,Idaho County (Idaho),16049,,,,,,,,,,,,,,
,,,1145,Jefferson County (Idaho),16051,,,,,,,,,,,,,,
,,,1162,Jerome County (Idaho),16053,,,,,,,,,,,,,,
,,,1126,Kootenai County (Idaho),16055,,,,,,,,,,,,,,
,,,1128,Latah County (Idaho),16057,,,,,,,,,,,,,,
,,,1133,Lemhi County (Idaho),16059,,,,,,,,,,,,,,
,,,1132,Lewis County (Idaho),16061,,,,,,,,,,,,,,
,,,1155,Lincoln County (Idaho),16063,,,,,,,,,,,,,,
,,,1148,Madison County (Idaho),16065,,,,,,,,,,,,,,
,,,1157,Minidoka County (Idaho),16067,,,,,,,,,,,,,,
,,,1131,Nez Perce County (Idaho),16069,,,,,,,,,,,,,,
,,,1165,Oneida County (Idaho),16071,,,,,,,,,,,,,,
,,,1152,Owyhee County (Idaho),16073,,,,,,,,,,,,,,
,,,1143,Payette County (Idaho),16075,,,,,,,,,,,,,,
,,,1158,Power County (Idaho),16077,,,,,,,,,,,,,,
,,,1125,Shoshone County (Idaho),16079,,,,,,,,,,,,,,
,,,1147,Teton County (Idaho),16081,,,,,,,,,,,,,,
,,,1161,Twin Falls County (Idaho),16083,,,,,,,,,,,,,,
,,,1135,Valley County (Idaho),16085,,,,,,,,,,,,,,
,,,1137,Washington County (Idaho),16087,,,,,,,,,,,,,,
,,,536,Illinois,17,,,,,,,,,,,,,,
,,,1200,Adams County (Illinois),17001,,,,,,,,,,,,,,
,,,1254,Alexander County (Illinois),17003,,,,,,,,,,,,,,
,,,1226,Bond County (Illinois),17005,,,,,,,,,,,,,,
,,,1259,Boone County (Illinois),17007,,,,,,,,,,,,,,
,,,1203,Brown County (Illinois),17009,,,,,,,,,,,,,,
,,,1172,Bureau County (Illinois),17011,,,,,,,,,,,,,,
,,,1219,Calhoun County (Illinois),17013,,,,,,,,,,,,,,
,,,1262,Carroll County (Illinois),17015,,,,,,,,,,,,,,
,,,1202,Cass County (Illinois),17017,,,,,,,,,,,,,,
,,,1195,Champaign County (Illinois),17019,,,,,,,,,,,,,,
,,,1210,Christian County (Illinois),17021,,,,,,,,,,,,,,
,,,1218,Clark County (Illinois),17023,,,,,,,,,,,,,,
,,,1228,Clay County (Illinois),17025,,,,,,,,,,,,,,
,,,1232,Clinton County (Illinois),17027,,,,,,,,,,,,,,
,,,1213,Coles County (Illinois),17029,,,,,,,,,,,,,,
,,,1263,Cook County (Illinois),17031,,,,,,,,,,,,,,
,,,1224,Crawford County (Illinois),17033,,,,,,,,,,,,,,
,,,1220,Cumberland County (Illinois),17035,,,,,,,,,,,,,,
,,,1265,DeKalb County (Illinois),17037,,,,,,,,,,,,,,
,,,1198,De Witt County (Illinois),17039,,,,,,,,,,,,,,
,,,1207,Douglas County (Illinois),17041,,,,,,,,,,,,,,
,,,1266,DuPage County (Illinois),17043,,,,,,,,,,,,,,
,,,1206,Edgar County (Illinois),17045,,,,,,,,,,,,,,
,,,1235,Edwards County (Illinois),17047,,,,,,,,,,,,,,
,,,1223,Effingham County (Illinois),17049,,,,,,,,,,,,,,
,,,1222,Fayette County (Illinois),17051,,,,,,,,,,,,,,
,,,1185,Ford County (Illinois),17053,,,,,,,,,,,,,,
,,,1244,Franklin County (Illinois),17055,,,,,,,,,,,,,,
,,,1190,Fulton County (Illinois),17057,,,,,,,,,,,,,,
,,,1246,Gallatin County (Illinois),17059,,,,,,,,,,,,,,
,,,1217,Greene County (Illinois),17061,,,,,,,,,,,,,,
,,,1174,Grundy County (Illinois),17063,,,,,,,,,,,,,,
,,,1241,Hamilton County (Illinois),17065,,,,,,,,,,,,,,
,,,1191,Hancock County (Illinois),17067,,,,,,,,,,,,,,
,,,1249,Hardin County (Illinois),17069,,,,,,,,,,,,,,
,,,1182,Henderson County (Illinois),17071,,,,,,,,,,,,,,
,,,1173,Henry County (Illinois),17073,,,,,,,,,,,,,,
,,,1184,Iroquois County (Illinois),17075,,,,,,,,,,,,,,
,,,1245,Jackson County (Illinois),17077,,,,,,,,,,,,,,
,,,1225,Jasper County (Illinois),17079,,,,,,,,,,,,,,
,,,1239,Jefferson County (Illinois),17081,,,,,,,,,,,,,,
,,,1221,Jersey County (Illinois),17083,,,,,,,,,,,,,,
,,,1167,Jo Daviess County (Illinois),17085,,,,,,,,,,,,,,
,,,1252,Johnson County (Illinois),17087,,,,,,,,,,,,,,
,,,1264,Kane County (Illinois),17089,,,,,,,,,,,,,,
,,,1177,Kankakee County (Illinois),17091,,,,,,,,,,,,,,
,,,1170,Kendall County (Illinois),17093,,,,,,,,,,,,,,
,,,1179,Knox County (Illinois),17095,,,,,,,,,,,,,,
,,,1260,Lake County (Illinois),17097,,,,,,,,,,,,,,
,,,1171,LaSalle County (Illinois),17099,,,,,,,,,,,,,,
,,,1229,Lawrence County (Illinois),17101,,,,,,,,,,,,,,
,,,1268,Lee County (Illinois),17103,,,,,,,,,,,,,,
,,,1181,Livingston County (Illinois),17105,,,,,,,,,,,,,,
,,,1196,Logan County (Illinois),17107,,,,,,,,,,,,,,
,,,1192,McDonough County (Illinois),17109,,,,,,,,,,,,,,
,,,1258,McHenry County (Illinois),17111,,,,,,,,,,,,,,
,,,1188,McLean County (Illinois),17113,,,,,,,,,,,,,,
,,,1204,Macon County (Illinois),17115,,,,,,,,,,,,,,
,,,1216,Macoupin County (Illinois),17117,,,,,,,,,,,,,,
,,,1227,Madison County (Illinois),17119,,,,,,,,,,,,,,
,,,1231,Marion County (Illinois),17121,,,,,,,,,,,,,,
,,,1180,Marshall County (Illinois),17123,,,,,,,,,,,,,,
,,,1194,Mason County (Illinois),17125,,,,,,,,,,,,,,
,,,1253,Massac County (Illinois),17127,,,,,,,,,,,,,,
,,,1201,Menard County (Illinois),17129,,,,,,,,,,,,,,
,,,1175,Mercer County (Illinois),17131,,,,,,,,,,,,,,
,,,1237,Monroe County (Illinois),17133,,,,,,,,,,,,,,
,,,1215,Montgomery County (Illinois),17135,,,,,,,,,,,,,,
,,,1208,Morgan County (Illinois),17137,,,,,,,,,,,,,,
,,,1211,Moultrie County (Illinois),17139,,,,,,,,,,,,,,
,,,1261,Ogle County (Illinois),17141,,,,,,,,,,,,,,
,,,1186,Peoria County (Illinois),17143,,,,,,,,,,,,,,
,,,1243,Perry County (Illinois),17145,,,,,,,,,,,,,,
,,,1197,Piatt County (Illinois),17147,,,,,,,,,,,,,,
,,,1209,Pike County (Illinois),17149,,,,,,,,,,,,,,
,,,1250,Pope County (Illinois),17151,,,,,,,,,,,,,,
,,,1255,Pulaski County (Illinois),17153,,,,,,,,,,,,,,
,,,1176,Putnam County (Illinois),17155,,,,,,,,,,,,,,
,,,1242,Randolph County (Illinois),17157,,,,,,,,,,,,,,
,,,1230,Richland County (Illinois),17159,,,,,,,,,,,,,,
,,,1168,Rock Island County (Illinois),17161,,,,,,,,,,,,,,
,,,1233,Saint Clair County (Illinois),17163,,,,,,,,,,,,,,
,,,1247,Saline County (Illinois),17165,,,,,,,,,,,,,,
,,,1205,Sangamon County (Illinois),17167,,,,,,,,,,,,,,
,,,1199,Schuyler County (Illinois),17169,,,,,,,,,,,,,,
,,,1212,Scott County (Illinois),17171,,,,,,,,,,,,,,
,,,1214,Shelby County (Illinois),17173,,,,,,,,,,,,,,
,,,1178,Stark County (Illinois),17175,,,,,,,,,,,,,,
,,,1256,Stephenson County (Illinois),17177,,,,,,,,,,,,,,
,,,1189,Tazewell County (Illinois),17179,,,,,,,,,,,,,,
,,,1251,Union County (Illinois),17181,,,,,,,,,,,,,,
,,,1193,Vermilion County (Illinois),17183,,,,,,,,,,,,,,
,,,1236,Wabash County (Illinois),17185,,,,,,,,,,,,,,
,,,1183,Warren County (Illinois),17187,,,,,,,,,,,,,,
,,,1238,Washington County (Illinois),17189,,,,,,,,,,,,,,
,,,1234,Wayne County (Illinois),17191,,,,,,,,,,,,,,
,,,1240,White County (Illinois),17193,,,,,,,,,,,,,,
,,,1267,Whiteside County (Illinois),17195,,,,,,,,,,,,,,
,,,1169,Will County (Illinois),17197,,,,,,,,,,,,,,
,,,1248,Williamson County (Illinois),17199,,,,,,,,,,,,,,
,,,1257,Winnebago County (Illinois),17201,,,,,,,,,,,,,,
,,,1187,Woodford County (Illinois),17203,,,,,,,,,,,,,,
,,,537,Indiana,18,,,,,,,,,,,,,,
,,,1285,Adams County (Indiana),18001,,,,,,,,,,,,,,
,,,1278,Allen County (Indiana),18003,,,,,,,,,,,,,,
,,,1325,Bartholomew County (Indiana),18005,,,,,,,,,,,,,,
,,,1290,Benton County (Indiana),18007,,,,,,,,,,,,,,
,,,1292,Blackford County (Indiana),18009,,,,,,,,,,,,,,
,,,1305,Boone County (Indiana),18011,,,,,,,,,,,,,,
,,,1326,Brown County (Indiana),18013,,,,,,,,,,,,,,
,,,1289,Carroll County (Indiana),18015,,,,,,,,,,,,,,
,,,1287,Cass County (Indiana),18017,,,,,,,,,,,,,,
,,,1344,Clark County (Indiana),18019,,,,,,,,,,,,,,
,,,1321,Clay County (Indiana),18021,,,,,,,,,,,,,,
,,,1297,Clinton County (Indiana),18023,,,,,,,,,,,,,,
,,,1348,Crawford County (Indiana),18025,,,,,,,,,,,,,,
,,,1340,Daviess County (Indiana),18027,,,,,,,,,,,,,,
,,,1328,Dearborn County (Indiana),18029,,,,,,,,,,,,,,
,,,1324,Decatur County (Indiana),18031,,,,,,,,,,,,,,
,,,1272,DeKalb County (Indiana),18033,,,,,,,,,,,,,,
,,,1300,Delaware County (Indiana),18035,,,,,,,,,,,,,,
,,,1347,Dubois County (Indiana),18037,,,,,,,,,,,,,,
,,,1358,Elkhart County (Indiana),18039,,,,,,,,,,,,,,
,,,1315,Fayette County (Indiana),18041,,,,,,,,,,,,,,
,,,1350,Floyd County (Indiana),18043,,,,,,,,,,,,,,
,,,1301,Fountain County (Indiana),18045,,,,,,,,,,,,,,
,,,1322,Franklin County (Indiana),18047,,,,,,,,,,,,,,
,,,1280,Fulton County (Indiana),18049,,,,,,,,,,,,,,
,,,1346,Gibson County (Indiana),18051,,,,,,,,,,,,,,
,,,1291,Grant County (Indiana),18053,,,,,,,,,,,,,,
,,,1332,Greene County (Indiana),18055,,,,,,,,,,,,,,
,,,1303,Hamilton County (Indiana),18057,,,,,,,,,,,,,,
,,,1310,Hancock County (Indiana),18059,,,,,,,,,,,,,,
,,,1349,Harrison County (Indiana),18061,,,,,,,,,,,,,,
,,,1312,Hendricks County (Indiana),18063,,,,,,,,,,,,,,
,,,1307,Henry County (Indiana),18065,,,,,,,,,,,,,,
,,,1294,Howard County (Indiana),18067,,,,,,,,,,,,,,
,,,1283,Huntington County (Indiana),18069,,,,,,,,,,,,,,
,,,1333,Jackson County (Indiana),18071,,,,,,,,,,,,,,
,,,1277,Jasper County (Indiana),18073,,,,,,,,,,,,,,
,,,1293,Jay County (Indiana),18075,,,,,,,,,,,,,,
,,,1337,Jefferson County (Indiana),18077,,,,,,,,,,,,,,
,,,1331,Jennings County (Indiana),18079,,,,,,,,,,,,,,
,,,1318,Johnson County (Indiana),18081,,,,,,,,,,,,,,
,,,1338,Knox County (Indiana),18083,,,,,,,,,,,,,,
,,,1274,Kosciusko County (Indiana),18085,,,,,,,,,,,,,,
,,,1359,LaGrange County (Indiana),18087,,,,,,,,,,,,,,
,,,1269,Lake County (Indiana),18089,,,,,,,,,,,,,,
,,,1356,LaPorte County (Indiana),18091,,,,,,,,,,,,,,
,,,1335,Lawrence County (Indiana),18093,,,,,,,,,,,,,,
,,,1299,Madison County (Indiana),18095,,,,,,,,,,,,,,
,,,1311,Marion County (Indiana),18097,,,,,,,,,,,,,,
,,,1273,Marshall County (Indiana),18099,,,,,,,,,,,,,,
,,,1339,Martin County (Indiana),18101,,,,,,,,,,,,,,
,,,1284,Miami County (Indiana),18103,,,,,,,,,,,,,,
,,,1327,Monroe County (Indiana),18105,,,,,,,,,,,,,,
,,,1304,Montgomery County (Indiana),18107,,,,,,,,,,,,,,
,,,1319,Morgan County (Indiana),18109,,,,,,,,,,,,,,
,,,1279,Newton County (Indiana),18111,,,,,,,,,,,,,,
,,,1271,Noble County (Indiana),18113,,,,,,,,,,,,,,
,,,1334,Ohio County (Indiana),18115,,,,,,,,,,,,,,
,,,1343,Orange County (Indiana),18117,,,,,,,,,,,,,,
,,,1323,Owen County (Indiana),18119,,,,,,,,,,,,,,
,,,1309,Parke County (Indiana),18121,,,,,,,,,,,,,,
,,,1351,Perry County (Indiana),18123,,,,,,,,,,,,,,
,,,1345,Pike County (Indiana),18125,,,,,,,,,,,,,,
,,,1270,Porter County (Indiana),18127,,,,,,,,,,,,,,
,,,1353,Posey County (Indiana),18129,,,,,,,,,,,,,,
,,,1281,Pulaski County (Indiana),18131,,,,,,,,,,,,,,
,,,1313,Putnam County (Indiana),18133,,,,,,,,,,,,,,
,,,1302,Randolph County (Indiana),18135,,,,,,,,,,,,,,
,,,1329,Ripley County (Indiana),18137,,,,,,,,,,,,,,
,,,1314,Rush County (Indiana),18139,,,,,,,,,,,,,,
,,,1357,Saint Joseph County (Indiana),18141,,,,,,,,,,,,,,
,,,1341,Scott County (Indiana),18143,,,,,,,,,,,,,,
,,,1317,Shelby County (Indiana),18145,,,,,,,,,,,,,,
,,,1354,Spencer County (Indiana),18147,,,,,,,,,,,,,,
,,,1275,Starke County (Indiana),18149,,,,,,,,,,,,,,
,,,1360,Steuben County (Indiana),18151,,,,,,,,,,,,,,
,,,1330,Sullivan County (Indiana),18153,,,,,,,,,,,,,,
,,,1336,Switzerland County (Indiana),18155,,,,,,,,,,,,,,
,,,1295,Tippecanoe County (Indiana),18157,,,,,,,,,,,,,,
,,,1298,Tipton County (Indiana),18159,,,,,,,,,,,,,,
,,,1316,Union County (Indiana),18161,,,,,,,,,,,,,,
,,,1355,Vanderburgh County (Indiana),18163,,,,,,,,,,,,,,
,,,1306,Vermillion County (Indiana),18165,,,,,,,,,,,,,,
,,,1320,Vigo County (Indiana),18167,,,,,,,,,,,,,,
,,,1282,Wabash County (Indiana),18169,,,,,,,,,,,,,,
,,,1296,Warren County (Indiana),18171,,,,,,,,,,,,,,
,,,1352,Warrick County (Indiana),18173,,,,,,,,,,,,,,
,,,1342,Washington County (Indiana),18175,,,,,,,,,,,,,,
,,,1308,Wayne County (Indiana),18177,,,,,,,,,,,,,,
,,,1286,Wells County (Indiana),18179,,,,,,,,,,,,,,
,,,1288,White County (Indiana),18181,,,,,,,,,,,,,,
,,,1276,Whitley County (Indiana),18183,,,,,,,,,,,,,,
,,,538,Iowa,19,,,,,,,,,,,,,,
,,,1437,Adair County (Iowa),19001,,,,,,,,,,,,,,
